-0.027660960928596868,-1.1513835379015505,1.7793297558802845,0.13613184872091477,1200,2022-08-19T00:00:00.000Z,2022-08-19T00:00:59.950Z
-0.10634294972738738,-1.115404320378976,1.1267595702810502,0.13735218047538075,1200,2022-08-19T00:01:00.000Z,2022-08-19T00:01:59.950Z
0.007191794172268928,-0.7579002148194024,1.1437923354463146,0.10685874138146667,1200,2022-08-19T00:02:00.000Z,2022-08-19T00:02:59.950Z
-0.08795115913417723,-0.6085363905614161,1.042198239920716,0.06251870197374482,1200,2022-08-19T00:03:00.000Z,2022-08-19T00:03:59.950Z
-0.12381164781183335,-0.737138932511475,0.8925927812205541,0.05866218721634818,1200,2022-08-19T00:04:00.000Z,2022-08-19T00:04:59.950Z
-0.00812608545352396,-0.6593034622987957,0.8187390487555772,0.10388369349297508,1200,2022-08-19T00:05:00.000Z,2022-08-19T00:05:59.950Z
0.17672967071482967,-1.0903040687771377,1.5284241286023141,0.18635352427490962,1200,2022-08-19T00:06:00.000Z,2022-08-19T00:06:59.950Z
-0.06218960344617894,-1.0796933800176438,1.2387431717799113,0.12144626166555156,1200,2022-08-19T00:07:00.000Z,2022-08-19T00:07:59.950Z
-0.1613620642722493,-1.2836512626758325,1.0185236008298806,0.10996428128701162,1200,2022-08-19T00:08:00.000Z,2022-08-19T00:08:59.950Z
-0.03378847084210011,-1.2574932781808643,1.0719159678249168,0.13634250991888264,1200,2022-08-19T00:09:00.000Z,2022-08-19T00:09:59.950Z
-0.07467373216769438,-0.9935702923247802,1.1408455692612094,0.15404378616780307,1200,2022-08-19T00:10:00.000Z,2022-08-19T00:10:59.950Z
-0.14411490201698665,-1.7010659250894087,1.1934153048698133,0.14308708267462186,1200,2022-08-19T00:11:00.000Z,2022-08-19T00:11:59.950Z
-0.07704865934730876,-0.9632212092141974,0.9313464643822499,0.10426281509414187,1200,2022-08-19T00:12:00.000Z,2022-08-19T00:12:59.950Z
-0.03387233436298866,-0.8959304399777719,0.7000309631075221,0.09082817459081186,1200,2022-08-19T00:13:00.000Z,2022-08-19T00:13:59.950Z
-0.3675929298288848,-1.2570897913598773,0.4954152197618664,0.09879874771592803,1200,2022-08-19T00:14:00.000Z,2022-08-19T00:14:59.950Z
